Source,Target,artistName,trackName,msPlayed,endTime
Indie Rock,6. Sábado,El Mató a un Policía Motorizado,El Magnetismo,2220,2025-08-23 21:00:00
Indie Pop,6. Sábado,Los Besos,La Cascada de Tu Pelo Enredado,2463,2025-08-23 21:03:00
Indie Rock,6. Sábado,Santiago Motorizado,Google Maps,30713,2025-08-23 21:31:00
Indie Rock,6. Sábado,Usted Señalemelo,Nuevo Comienzo,0,2025-08-23 21:31:00
Indie Rock,6. Sábado,Usted Señalemelo,Gandalf,226776,2025-08-23 21:31:00
Indie Rock,6. Sábado,El Mató a un Policía Motorizado,Terrorismo en la Copa del Mundo,6196,2025-08-23 21:35:00
Indie Rock,6. Sábado,Viva Elastico,Rebeldía y Swing,7491,2025-08-23 21:43:00
Indie Folk,6. Sábado,San Pedro Bonfim,Corazón de guagua,191320,2025-08-23 21:43:00
Rock Argentino,6. Sábado,Los Piojos,Murguita,212040,2025-08-23 21:47:00
Rock Argentino,6. Sábado,Fito Paez,Lo que el viento nunca se llevó,51058,2025-08-23 21:48:00
Rock Argentino,6. Sábado,Bersuit Vergarabat,Danza De Los Muertos Pobres - Live In Buenos Aires / 2001,27071,2025-08-23 21:48:00
Indie Pop,6. Sábado,Ainda,Jacinta,19468,2025-08-23 21:52:00
Indie Pop,6. Sábado,Ainda,Chacarera del Mono,135323,2025-08-23 21:54:00
Indie Pop,6. Sábado,Ainda,Para Viajar,169231,2025-08-23 21:57:00
Indie Pop,6. Sábado,Ainda,Pájaro Alma,231197,2025-08-23 22:01:00
Indie Pop,6. Sábado,Ainda,Llorando Fuerte,213287,2025-08-23 22:04:00
Indie Pop,6. Sábado,Ainda,Ser la Luz,212561,2025-08-23 22:08:00
Indie Pop,6. Sábado,Ainda,No Me Quiero Olvidar de Vos,202728,2025-08-23 22:11:00
Indie Pop,6. Sábado,Ainda,Chacarera del Mono,135344,2025-08-23 22:14:00
Indie Pop,6. Sábado,Ainda,Para Viajar,297589,2025-08-23 22:19:00
Indie Pop,6. Sábado,Ainda,La Escalera,12527,2025-08-23 22:28:00
Indie Pop,6. Sábado,Ainda,KILÓMETROS,10053,2025-08-23 22:32:00
Indie Rock,7. Domingo,Arcade Fire,Everything Now (Todo Ya) - Remix por Bomba Estéreo,2914,2025-08-24 12:15:00
Rock Argentino,7. Domingo,Babasonicos,Anubis,1831,2025-08-24 12:19:00
Indie Pop,7. Domingo,The Smiths,Ask - 2011 Remaster,2214,2025-08-24 12:19:00
Rock Argentino,7. Domingo,Marilina Bertoldi,EL GORDO,3114,2025-08-24 12:19:00
Rock Argentino,7. Domingo,Fito Paez,Solo La La La,2414,2025-08-24 12:19:00
Rock Argentino,7. Domingo,Pescado Rabioso,Como el Viento Voy a Ver,2398,2025-08-24 12:19:00
Rock Argentino,7. Domingo,Babasonicos,Trinchera,3740,2025-08-24 12:19:00
Rock Argentino,7. Domingo,Charly García,Filosofía Barata y Zapatos de Goma,1898,2025-08-24 12:19:00
Rock Argentino,7. Domingo,Charly García,Canción De Dos Por Tres,3104,2025-08-24 12:19:00
Rock Argentino,7. Domingo,Pescado Rabioso,Credulidad,1677,2025-08-24 12:19:00
Rock Argentino,7. Domingo,La Renga,Psilosibe Mexicana,11870,2025-08-24 12:22:00
Rock Argentino,7. Domingo,Charly García,Adela en el Carrousell,1974,2025-08-24 12:22:00
Urbano Latino,7. Domingo,Trueno,Sangría - con WOS,2100,2025-08-24 12:23:00
Indie Folk,7. Domingo,José González,El Invento,153413,2025-08-24 12:25:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,La Bengala Perdida,1976,2025-08-24 14:04:00
Indie Folk,7. Domingo,The Lumineers,Patience,20072,2025-08-24 14:05:00
Indie Rock,7. Domingo,Vampire Weekend,A-Punk,2230,2025-08-24 14:09:00
Rock Argentino,7. Domingo,Las Pelotas,Bombachitas Rosas,210026,2025-08-24 14:09:00
Indie Rock,7. Domingo,XENEZE,When i Wake,8487,2025-08-24 14:09:00
Indie Pop,7. Domingo,Luca Bocci,Paraíso Corazón,174357,2025-08-24 14:32:00
Urbano Latino,1. Lunes,Bad Bunny,BAILE INoLVIDABLE,77120,2025-08-25 12:13:00
Indie Rock,1. Lunes,Usted Señalemelo,Las Flores Sangran,82,2025-08-25 14:10:00
Rock Argentino,1. Lunes,Bersuit Vergarabat,De La Cabeza - Live In Buenos Aires / 2001,19576,2025-08-25 15:48:00
Rock Argentino,1. Lunes,Bersuit Vergarabat,La Bolsa,15480,2025-08-25 15:49:00
Rock Argentino,1. Lunes,Bersuit Vergarabat,Sr. Cobranza,259066,2025-08-25 15:53:00
Rock Argentino,1. Lunes,Bersuit Vergarabat,Vuelos,81786,2025-08-25 15:54:00
Urbano Latino,1. Lunes,Dillom,Ciudad de la Paz,6506,2025-08-25 22:41:00
Rock Argentino,1. Lunes,Charly García,Cuchillos,269066,2025-08-25 22:46:00
Rock Argentino,1. Lunes,Los Piojos,Sudestada,241746,2025-08-25 22:50:00
Indie Rock,2. Martes,Mora y los Metegoles,Adscriptos,123018,2025-08-26 23:19:00
Rock Argentino,2. Martes,Indio Solari,"El Ruiseñor, el Amor y la Muerte",310173,2025-08-26 23:35:00
Rock Argentino,2. Martes,Sui Generis,Botas Locas,294733,2025-08-26 23:40:00
Rock Argentino,3. Miércoles,Marilina Bertoldi,Chicas Malas,11690,2025-08-27 23:07:00
Indie Pop,3. Miércoles,Axel Fiks,Ojitos de Md,0,2025-08-27 23:11:00
Rock Argentino,3. Miércoles,Fito Paez,Ambar Violeta,143106,2025-08-27 23:22:00
Rock Argentino,3. Miércoles,Patricio Rey y sus Redonditos de Ricota,Nuestro Amo Juega al Esclavo,239906,2025-08-27 23:38:00
Indie Rock,3. Miércoles,Marina Fages,Tu Modo Amable,193012,2025-08-27 23:41:00
Rock Argentino,3. Miércoles,Los Piojos,Ando Ganas (Llora Llora),343293,2025-08-27 23:51:00
Indie Rock,4. Jueves,Bestia Bebé,El rock and roll pasó de moda,241297,2025-08-28 00:06:00
Indie Rock,4. Jueves,El Mató a un Policía Motorizado,Diamante Roto,181766,2025-08-28 00:09:00
Rock Argentino,4. Jueves,Marilina Bertoldi,Sexo Con Modelos,169653,2025-08-28 00:12:00
Rock Argentino,4. Jueves,Charly García,No Soy Un Extraño,132243,2025-08-28 00:19:00
Indie Rock,4. Jueves,Arcade Fire,The Lightning I,1297,2025-08-28 12:08:00
Rock Argentino,5. Viernes,Pescado Rabioso,Por,2230,2025-08-29 12:41:00
Urbano Latino,6. Sábado,Bad Bunny,Neverita,52442,2025-08-30 12:09:00
Indie Rock,6. Sábado,El Mató a un Policía Motorizado,La Noche Eterna,327739,2025-08-30 14:05:00
Rock Argentino,6. Sábado,Babasonicos,Tormento,215386,2025-08-30 16:12:00
Indie Pop,6. Sábado,Axel Fiks,Fellinesca,134425,2025-08-30 16:18:00
Rock Argentino,6. Sábado,Charly García,Nuevos Trapos,245040,2025-08-30 16:23:00
Indie Rock,6. Sábado,Usted Señalemelo,"Puedo Morir, Puedo Caer",246600,2025-08-30 16:27:00
Indie Pop,6. Sábado,Los Besos,Matemática sentimental,178995,2025-08-30 16:30:00
Rock Argentino,6. Sábado,Miguel Abuelo,Verili,119186,2025-08-30 16:32:00
Rock Argentino,6. Sábado,Miguel Abuelo,Dónde Está la Ternura - Inédito - En Vivo,117454,2025-08-30 16:34:00
Indie Rock,6. Sábado,Suarez,Río Paraná,188639,2025-08-30 16:50:00
Rock Argentino,6. Sábado,Babasonicos,Soy Rock,160063,2025-08-30 16:55:00
Rock Argentino,6. Sábado,Sui Generis,Estación,90973,2025-08-30 18:49:00
Indie Rock,6. Sábado,Julian Casablancas,11th Dimension,243333,2025-08-30 18:53:00
Rock Argentino,6. Sábado,La Renga,Psilosibe Mexicana,201659,2025-08-30 18:56:00
Rock Argentino,6. Sábado,Charly García,Bancate Ese Defecto,294986,2025-08-30 19:01:00
Indie Rock,6. Sábado,Las Ligas Menores,A 1200 Km,229842,2025-08-30 19:08:00
Rock Argentino,6. Sábado,Marilina Bertoldi,En mi,179306,2025-08-30 19:11:00
Indie Pop,6. Sábado,LOUTA,AYER TE VI (feat. Zoe Gotusso),209133,2025-08-30 19:30:00
Indie Pop,6. Sábado,Ainda,Arriba y abajo,243640,2025-08-30 19:47:00
Indie Rock,6. Sábado,El Mató a un Policía Motorizado,Terrorismo en la Copa del Mundo,242880,2025-08-30 19:52:00
Urbano Latino,6. Sábado,Trueno,TIERRA ZANTA,1757,2025-08-30 19:56:00
Urbano Latino,6. Sábado,Dillom,Ciudad de la Paz,227145,2025-08-30 19:56:00
Rock Argentino,6. Sábado,Gustavo Cerati,A Merced,388480,2025-08-30 20:17:00
Indie Folk,6. Sábado,José González,The Void,5053,2025-08-30 20:21:00
Indie Pop,6. Sábado,Lucas Martí,El murgón,94160,2025-08-30 20:23:00
Rock Argentino,6. Sábado,Patricio Rey y sus Redonditos de Ricota,Nuestro Amo Juega al Esclavo,2810,2025-08-30 20:23:00
Urbano Latino,6. Sábado,Trueno,Sangría - con WOS,2228,2025-08-30 20:24:00
Urbano Latino,6. Sábado,Kiddie Gang,Morfina,191448,2025-08-30 20:27:00
Rock Argentino,6. Sábado,Fito Paez,Instant-Taneas,337200,2025-08-30 20:35:00
Rock Argentino,6. Sábado,Charly García,Kurosawa,350866,2025-08-30 20:41:00
Indie Rock,6. Sábado,Mac DeMarco,Moonlight on the River,44251,2025-08-30 21:00:00
Rock Argentino,6. Sábado,Los Piojos,Amor de Perros,263466,2025-08-30 23:04:00
Indie Folk,7. Domingo,José González,Head On,11970,2025-08-31 12:30:00
Indie Rock,7. Domingo,Arctic Monkeys,Body Paint,30433,2025-08-31 14:19:00
Indie Rock,7. Domingo,Arctic Monkeys,Body Paint,49477,2025-08-31 15:55:00
Rock Argentino,7. Domingo,Charly García,Dos Cero Uno,128493,2025-08-31 15:57:00
Rock Argentino,7. Domingo,Serú Girán,Salir De La Melancolía,125733,2025-08-31 16:04:00
Indie Rock,7. Domingo,boygenius,$20,1396,2025-08-31 16:05:00
Rock Argentino,7. Domingo,Charly García,Superhéroes,3722,2025-08-31 16:05:00
Indie Rock,7. Domingo,Usted Señalemelo,F.T,4193,2025-08-31 16:05:00
Indie Pop,7. Domingo,Ainda,NO TE ALEJES,1507,2025-08-31 16:05:00
Indie Rock,7. Domingo,Arcade Fire,Haiti,1280,2025-08-31 16:05:00
Rock Argentino,7. Domingo,Sui Generis,Juan Represión,4681,2025-08-31 16:08:00
Indie Pop,7. Domingo,Isla de Caras,Idiota,2733,2025-08-31 16:08:00
Rock Argentino,7. Domingo,Divididos,Agua En Buenos Aires,325960,2025-08-31 16:14:00
Urbano Latino,1. Lunes,Bad Bunny,Neverita,173119,2025-09-01 22:36:00
Urbano Latino,1. Lunes,Trueno,LO TENGO,167442,2025-09-01 22:44:00
Urbano Latino,1. Lunes,Trueno,Sangría - con WOS,154956,2025-09-01 22:46:00
Indie Rock,1. Lunes,Arcade Fire,WE,232514,2025-09-01 23:05:00
Indie Rock,1. Lunes,Mac DeMarco,Salad Days,145893,2025-09-01 23:11:00
Urbano Latino,1. Lunes,Bad Bunny,Ojitos Lindos,258298,2025-09-01 23:21:00
Urbano Latino,1. Lunes,Bad Bunny,Otro Atardecer,244444,2025-09-01 23:27:00
Urbano Latino,1. Lunes,CA7RIEL & Paco Amoroso,AGUA,100936,2025-09-01 23:33:00
Urbano Latino,1. Lunes,CA7RIEL & Paco Amoroso,DUMBAI,147440,2025-09-01 23:35:00
Urbano Latino,1. Lunes,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-09-01 23:37:00
Urbano Latino,1. Lunes,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-09-01 23:40:00
Rock Argentino,2. Martes,Luis Alberto Spinetta,Halo Lunar,8071,2025-09-02 00:00:00
Indie Pop,2. Martes,Ainda,Arriba y abajo,6300,2025-09-02 00:00:00
Rock Argentino,2. Martes,Serú Girán,Desarma Y Sangra,14123,2025-09-02 00:01:00
Rock Argentino,2. Martes,Babasonicos,Las Demás,160746,2025-09-02 00:03:00
Urbano Latino,2. Martes,Bad Bunny,Neverita,173119,2025-09-02 22:05:00
Urbano Latino,2. Martes,Trueno,Sangría - con WOS,57,2025-09-02 22:06:00
Urbano Latino,2. Martes,Trueno,LO TENGO,40,2025-09-02 22:06:00
Indie Rock,2. Martes,Mac DeMarco,Salad Days,145893,2025-09-02 22:24:00
Urbano Latino,2. Martes,Bad Bunny,Ojitos Lindos,258298,2025-09-02 22:35:00
Urbano Latino,2. Martes,Bad Bunny,Otro Atardecer,244444,2025-09-02 22:39:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,AGUA,140957,2025-09-02 22:41:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,DUMBAI,68192,2025-09-02 22:44:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-09-02 22:46:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-09-02 22:49:00
Urbano Latino,2. Martes,Trueno,Ñeri,1440,2025-09-02 23:10:00
Urbano Latino,2. Martes,Trueno,DANCE CRIP,2014,2025-09-02 23:10:00
Urbano Latino,2. Martes,Trueno,THE ROOF IS ON FIRE,1861,2025-09-02 23:10:00
Urbano Latino,2. Martes,Trueno,TRANKY FUNKY,106699,2025-09-02 23:10:00
Rock Argentino,2. Martes,Serú Girán,Lo Que Dice La Lluvia,11058,2025-09-02 23:37:00
Rock Argentino,2. Martes,Luis Alberto Spinetta,Vidami,7235,2025-09-02 23:37:00
Indie Pop,2. Martes,Axel Fiks,Ojitos de Md,137052,2025-09-02 23:47:00
Indie Rock,3. Miércoles,Las Ligas Menores,Todo Lo Que Pienso Hoy,165740,2025-09-03 00:00:00
Indie Rock,3. Miércoles,Mac DeMarco,Moonlight on the River,1283,2025-09-03 14:17:00
Rock Argentino,3. Miércoles,Charly García,Víctima,301200,2025-09-03 22:46:00
Indie Pop,3. Miércoles,Los Besos,¿Cómo estás?,175099,2025-09-03 22:51:00
Urbano Latino,3. Miércoles,Bad Bunny,EoO,204058,2025-09-03 23:02:00
Urbano Latino,3. Miércoles,Bad Bunny,NUEVAYoL,1040,2025-09-03 23:03:00
Urbano Latino,3. Miércoles,Bad Bunny,LA MuDANZA,1416,2025-09-03 23:03:00
Urbano Latino,3. Miércoles,Bad Bunny,DtMF,34364,2025-09-03 23:03:00
Urbano Latino,3. Miércoles,Bad Bunny,VOY A LLeVARTE PA PR,155652,2025-09-03 23:06:00
Urbano Latino,3. Miércoles,Bad Bunny,BAILE INoLVIDABLE,366771,2025-09-03 23:12:00
Urbano Latino,3. Miércoles,Bad Bunny,PERFuMITO NUEVO,199879,2025-09-03 23:15:00
Urbano Latino,3. Miércoles,Bad Bunny,WELTiTA,186557,2025-09-03 23:18:00
Urbano Latino,3. Miércoles,Bad Bunny,VeLDÁ,234533,2025-09-03 23:22:00
Urbano Latino,3. Miércoles,Bad Bunny,EL CLúB,56184,2025-09-03 23:24:00
Urbano Latino,3. Miércoles,Bad Bunny,KETU TeCRÉ,27205,2025-09-03 23:24:00
Urbano Latino,3. Miércoles,Bad Bunny,Moscow Mule,245097,2025-09-03 23:28:00
Urbano Latino,3. Miércoles,Bad Bunny,Después de la Playa,229528,2025-09-03 23:32:00
Urbano Latino,3. Miércoles,Bad Bunny,Me Porto Bonito,88300,2025-09-03 23:35:00
Urbano Latino,3. Miércoles,Bad Bunny,Tití Me Preguntó,53242,2025-09-03 23:36:00
Urbano Latino,3. Miércoles,Bad Bunny,Un Ratito,176082,2025-09-03 23:39:00
Urbano Latino,3. Miércoles,Bad Bunny,Yo No Soy Celoso,229961,2025-09-03 23:43:00
Urbano Latino,3. Miércoles,Bad Bunny,Tarot,237076,2025-09-03 23:47:00
Urbano Latino,3. Miércoles,Bad Bunny,Neverita,113887,2025-09-03 23:59:00
Rock Argentino,5. Viernes,Don Cornelio Y La Zona,Tazas De Té Chino - Remastered,16466,2025-09-05 12:08:00
Rock Argentino,5. Viernes,Babasonicos,Soy Rock,1453,2025-09-05 14:24:00
Urbano Latino,5. Viernes,Bad Bunny,Moscow Mule,245100,2025-09-05 23:06:00
Urbano Latino,5. Viernes,Bad Bunny,Después de la Playa,97104,2025-09-05 23:08:00
Urbano Latino,5. Viernes,Bad Bunny,Me Porto Bonito,177768,2025-09-05 23:11:00
Urbano Latino,5. Viernes,Bad Bunny,Neverita,57,2025-09-05 23:13:00
Urbano Latino,5. Viernes,Bad Bunny,La Corriente,13971,2025-09-05 23:13:00
Urbano Latino,5. Viernes,Bad Bunny,Un Ratito,86,2025-09-05 23:13:00
Urbano Latino,5. Viernes,Bad Bunny,Tití Me Preguntó,95919,2025-09-05 23:13:00
Urbano Latino,5. Viernes,Bad Bunny,Tarot,17914,2025-09-05 23:13:00
Urbano Latino,5. Viernes,Bad Bunny,Yo No Soy Celoso,53,2025-09-05 23:13:00
Urbano Latino,5. Viernes,Bad Bunny,Efecto,194597,2025-09-05 23:16:00
Urbano Latino,5. Viernes,Bad Bunny,Party,226773,2025-09-05 23:20:00
Urbano Latino,5. Viernes,Bad Bunny,Aguacero,210193,2025-09-05 23:24:00
Urbano Latino,5. Viernes,Bad Bunny,Enséñame a Bailar,175073,2025-09-05 23:27:00
Urbano Latino,5. Viernes,Bad Bunny,Dos Mil 16,27320,2025-09-05 23:31:00
Urbano Latino,5. Viernes,Bad Bunny,Ojitos Lindos,257452,2025-09-05 23:31:00
Urbano Latino,5. Viernes,Bad Bunny,El Apagón,200927,2025-09-05 23:35:00
Urbano Latino,5. Viernes,Bad Bunny,Otro Atardecer,243346,2025-09-05 23:39:00
Urbano Latino,5. Viernes,Bad Bunny,Un Coco,195600,2025-09-05 23:42:00
Urbano Latino,5. Viernes,Bad Bunny,Andrea,127923,2025-09-05 23:44:00
Urbano Latino,5. Viernes,Bad Bunny,Me Fui de Vacaciones,31194,2025-09-05 23:45:00
Urbano Latino,5. Viernes,Bad Bunny,Un Verano Sin Ti,147287,2025-09-05 23:47:00
Urbano Latino,5. Viernes,Bad Bunny,Agosto,53270,2025-09-05 23:53:00
Urbano Latino,6. Sábado,Bad Bunny,Tarot,10129,2025-09-06 17:32:00
Urbano Latino,6. Sábado,Bad Bunny,Yo No Soy Celoso,229752,2025-09-06 17:32:00
Urbano Latino,6. Sábado,Bad Bunny,Me Porto Bonito,44026,2025-09-06 17:33:00
Urbano Latino,6. Sábado,Bad Bunny,Neverita,2471,2025-09-06 17:35:00
Urbano Latino,6. Sábado,Bad Bunny,Un Ratito,113997,2025-09-06 17:35:00
Urbano Latino,6. Sábado,Bad Bunny,Tarot,1892,2025-09-06 17:35:00
Urbano Latino,6. Sábado,Bad Bunny,Yo No Soy Celoso,1798,2025-09-06 17:35:00
Urbano Latino,6. Sábado,Bad Bunny,La Corriente,98741,2025-09-06 17:37:00
Urbano Latino,6. Sábado,Bad Bunny,Efecto,52222,2025-09-06 17:38:00
Urbano Latino,6. Sábado,Bad Bunny,Party,4578,2025-09-06 17:38:00
Urbano Latino,6. Sábado,Bad Bunny,Aguacero,11543,2025-09-06 17:38:00
Urbano Latino,6. Sábado,Bad Bunny,Enséñame a Bailar,47800,2025-09-06 17:42:00
Rock Argentino,7. Domingo,Babasonicos,En Privado,234626,2025-09-07 00:14:00
Rock Argentino,7. Domingo,Las Pelotas,Personalmente,3963,2025-09-07 00:20:00
Rock Argentino,7. Domingo,Sui Generis,Estación,197,2025-09-07 12:08:00
Rock Argentino,7. Domingo,Charly García,La Gente Es la Misma,7870,2025-09-07 12:55:00
Indie Rock,7. Domingo,Arcade Fire,Intervention,259000,2025-09-07 13:00:00
Indie Rock,7. Domingo,Rosario Bléfari,Reservado,3634,2025-09-07 13:04:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,El Mar Es De Llanto,34784,2025-09-07 13:04:00
Rock Argentino,7. Domingo,La Renga,Triste Canción De Amor,9411,2025-09-07 13:17:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,Halo Lunar,4348,2025-09-07 13:17:00
Rock Argentino,7. Domingo,Babasonicos,Estertor,183092,2025-09-07 13:20:00
Rock Argentino,7. Domingo,Miguel Abuelo,Dónde Está la Ternura - Inédito - En Vivo,9364,2025-09-07 13:20:00
Rock Argentino,7. Domingo,Charly García,Kurosawa,350866,2025-09-07 13:30:00
Rock Argentino,7. Domingo,Serú Girán,Voy a Mil - 2021 Remasterizado,185061,2025-09-07 13:34:00
Indie Rock,7. Domingo,Cat Power,Sea of Love,6032,2025-09-07 13:42:00
Rock Argentino,7. Domingo,Serú Girán,Mientras Miro Las Nuevas Olas - En Vivo,197440,2025-09-07 13:42:00
Indie Rock,7. Domingo,El Mató a un Policía Motorizado,El Mundo Extraño,2563,2025-09-07 13:44:00
Rock Argentino,7. Domingo,Serú Girán,¿Cuánto Tiempo Más Llevará? - Remastered 2012,235666,2025-09-07 13:51:00
Rock Argentino,7. Domingo,Patricio Rey y sus Redonditos de Ricota,Tarea Fina,223040,2025-09-07 13:56:00
Indie Rock,7. Domingo,Santiago Motorizado,No Recuerdo Nada,205000,2025-09-07 18:30:00
Rock Argentino,7. Domingo,Fito Paez,Lo que el viento nunca se llevó,7053,2025-09-07 18:30:00
Urbano Latino,1. Lunes,Bad Bunny,Moscow Mule,245094,2025-09-08 22:28:00
Urbano Latino,1. Lunes,Bad Bunny,Después de la Playa,229474,2025-09-08 22:32:00
Urbano Latino,1. Lunes,Bad Bunny,Me Porto Bonito,177800,2025-09-08 22:35:00
Urbano Latino,1. Lunes,Bad Bunny,Un Ratito,9500,2025-09-08 22:35:00
Urbano Latino,1. Lunes,Bad Bunny,Tití Me Preguntó,21881,2025-09-08 22:35:00
Urbano Latino,1. Lunes,Bad Bunny,Yo No Soy Celoso,2005,2025-09-08 22:35:00
Urbano Latino,1. Lunes,Bad Bunny,Tarot,6960,2025-09-08 22:36:00
Urbano Latino,1. Lunes,Bad Bunny,Neverita,172256,2025-09-08 22:38:00
Urbano Latino,1. Lunes,Bad Bunny,La Corriente,17577,2025-09-08 22:39:00
Urbano Latino,1. Lunes,Bad Bunny,Efecto,235803,2025-09-08 22:43:00
Urbano Latino,1. Lunes,Bad Bunny,Party,995,2025-09-08 22:43:00
Urbano Latino,1. Lunes,Bad Bunny,Aguacero,210000,2025-09-08 22:48:00
Urbano Latino,1. Lunes,Bad Bunny,Enséñame a Bailar,175154,2025-09-08 22:51:00
Urbano Latino,1. Lunes,Bad Bunny,Ojitos Lindos,257502,2025-09-08 22:56:00
Urbano Latino,1. Lunes,Bad Bunny,Dos Mil 16,207693,2025-09-08 23:00:00
Urbano Latino,1. Lunes,Bad Bunny,El Apagón,37667,2025-09-08 23:01:00
Urbano Latino,1. Lunes,Bad Bunny,Otro Atardecer,243651,2025-09-08 23:07:00
Urbano Latino,1. Lunes,Bad Bunny,Un Coco,195491,2025-09-08 23:10:00
Urbano Latino,1. Lunes,Bad Bunny,Andrea,16309,2025-09-08 23:11:00
Urbano Latino,1. Lunes,Bad Bunny,Me Fui de Vacaciones,152483,2025-09-08 23:13:00
Urbano Latino,1. Lunes,Bad Bunny,Un Verano Sin Ti,147427,2025-09-08 23:16:00
Urbano Latino,1. Lunes,Bad Bunny,Agosto,138151,2025-09-08 23:18:00
Urbano Latino,1. Lunes,Bad Bunny,Callaita,164929,2025-09-08 23:23:00
Urbano Latino,1. Lunes,Bad Bunny,WELTiTA,4954,2025-09-08 23:23:00
Urbano Latino,1. Lunes,Bad Bunny,EoO,203772,2025-09-08 23:26:00
Urbano Latino,1. Lunes,Bad Bunny,DtMF,28447,2025-09-08 23:27:00
Rock Argentino,3. Miércoles,Luis Alberto Spinetta,Cada Luz,394,2025-09-10 14:10:00
Indie Folk,3. Miércoles,Kevin Kaarl,Vámonos a Marte,13292,2025-09-10 22:30:00
Indie Pop,3. Miércoles,Bandalos Chinos,Veccar,346130,2025-09-10 22:30:00
Rock Argentino,3. Miércoles,Serú Girán,San Francisco y el Lobo - 2019 Remasterizado,16768,2025-09-10 22:31:00
Urbano Latino,3. Miércoles,Trueno,DANCE CRIP,1604,2025-09-10 22:47:00
Urbano Latino,3. Miércoles,Trueno,THE ROOF IS ON FIRE,1954,2025-09-10 22:47:00
Urbano Latino,3. Miércoles,Trueno,TRANKY FUNKY,4767,2025-09-10 22:47:00
Urbano Latino,3. Miércoles,Trueno,Ñeri,15007,2025-09-10 23:00:00
Urbano Latino,3. Miércoles,Bad Bunny,Neverita,173119,2025-09-10 23:03:00
Urbano Latino,3. Miércoles,Trueno,LO TENGO,167442,2025-09-10 23:09:00
Urbano Latino,3. Miércoles,Trueno,Sangría - con WOS,12164,2025-09-10 23:10:00
Indie Rock,3. Miércoles,Arcade Fire,WE,231813,2025-09-10 23:19:00
Indie Rock,3. Miércoles,Mac DeMarco,Salad Days,121813,2025-09-10 23:26:00
Urbano Latino,3. Miércoles,Bad Bunny,Ojitos Lindos,258298,2025-09-10 23:35:00
Urbano Latino,3. Miércoles,Bad Bunny,Otro Atardecer,244444,2025-09-10 23:39:00
Urbano Latino,3. Miércoles,CA7RIEL & Paco Amoroso,DUMBAI,2314,2025-09-10 23:41:00
Urbano Latino,3. Miércoles,CA7RIEL & Paco Amoroso,AGUA,70611,2025-09-10 23:41:00
Urbano Latino,3. Miércoles,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-09-10 23:44:00
Urbano Latino,3. Miércoles,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-09-10 23:46:00
Urbano Latino,3. Miércoles,Trueno,DANCE CRIP,3260,2025-09-10 23:50:00
Urbano Latino,3. Miércoles,Trueno,THE ROOF IS ON FIRE,5921,2025-09-10 23:50:00
Urbano Latino,3. Miércoles,Trueno,TRANKY FUNKY,4166,2025-09-10 23:50:00
Urbano Latino,4. Jueves,Trueno,Ñeri,7446,2025-09-11 00:02:00
Urbano Latino,4. Jueves,Trueno,Sangría - con WOS,3887,2025-09-11 00:07:00
Urbano Latino,4. Jueves,Bad Bunny,Neverita,3911,2025-09-11 00:07:00
Urbano Latino,4. Jueves,Trueno,LO TENGO,3375,2025-09-11 00:07:00
Indie Rock,4. Jueves,Arcade Fire,WE,10067,2025-09-11 00:13:00
Indie Rock,4. Jueves,Mac DeMarco,Salad Days,145893,2025-09-11 00:19:00
Urbano Latino,4. Jueves,Bad Bunny,Ojitos Lindos,258298,2025-09-11 00:28:00
Urbano Latino,4. Jueves,Bad Bunny,Otro Atardecer,244444,2025-09-11 00:32:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,AGUA,90300,2025-09-11 00:33:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,DUMBAI,147488,2025-09-11 00:36:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-09-11 00:38:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-09-11 00:41:00
Indie Rock,4. Jueves,Mora y los Metegoles,Todo Lo Que,194087,2025-09-11 01:02:00
Rock Argentino,4. Jueves,Fito Paez,She's Mine,273133,2025-09-11 01:12:00
Rock Argentino,4. Jueves,Gustavo Cerati,A Merced,388480,2025-09-11 01:19:00
Indie Rock,4. Jueves,Arcade Fire,Everything Now (Todo Ya) - Remix por Bomba Estéreo,229904,2025-09-11 12:14:00
Rock Argentino,4. Jueves,Bersuit Vergarabat,Danza De Los Muertos Pobres - Live In Buenos Aires / 2001,5380,2025-09-11 21:38:00
Rock Argentino,4. Jueves,Charly García,Cerca De La Revolucion,0,2025-09-11 21:38:00
Indie Pop,4. Jueves,Audrey,You'll Lose a Good Thing,0,2025-09-11 21:39:00
